n_du_site;latitude_du_site;longitude_du_site;altitude_du_site;altitude_du_site_ign;nom_du_site;commune;departement;region;pays;numero_de_maille_drias;numero_de_maille_safran
463291;46.16934;4.429078;690;682;bergamote;Belleroche;Loire;Auvergne-Rhône-Alpes;France;9240;5900
463292;46.16925;4.429335;690;682;bergamote;Belleroche;Loire;Auvergne-Rhône-Alpes;France;9240;5900
463293;43.18005;-0.64615;265;220;bignone;Oloron-Sainte-Marie;Pyrénées-Atlantiques;Nouvelle-Aquitaine;France;3326;9298
463294;43.1764;-0.64383;265;220;bignone;Oloron-Sainte-Marie;Pyrénées-Atlantiques;Nouvelle-Aquitaine;France;3326;9298
463295;45.98969;7.18713;1340;1360;blaireau;Dranse (Liddes);Entremont;Valais;Suisse;NA;NA
463296;45.9329;6.757031;843;837;bolet;Servoz;Haute-Savoie;Auvergne-Rhône-Alpes;France;8976;6103
463297;45.93308;6.75694;845;837;bolet;Servoz;Haute-Savoie;Auvergne-Rhône-Alpes;France;8976;6103
463298;45.932926;6.756387;843;851;bolet;Servoz;Haute-Savoie;Auvergne-Rhône-Alpes;France;8976;6103
463299;45.93225;6.756554;837;828;bolet;Servoz;Haute-Savoie;Auvergne-Rhône-Alpes;France;8976;6103
463300;45.9321;6.756817;832;823;bolet;Servoz;Haute-Savoie;Auvergne-Rhône-Alpes;France;8976;6103
463301;45.93294;6.756782;844;837;bolet;Servoz;Haute-Savoie;Auvergne-Rhône-Alpes;France;8976;6103
463302;45.933;6.756983;844;837;bolet;Servoz;Haute-Savoie;Auvergne-Rhône-Alpes;France;8976;6103
463303;45.93288;6.756296;843;851;bolet;Servoz;Haute-Savoie;Auvergne-Rhône-Alpes;France;8976;6103
463305;45.57445;5.75224;530;527;brachypode;Ayn;Savoie;Auvergne-Rhône-Alpes;France;8252;6502
463306;45.57367;5.752308;530;528;brachypode;Ayn;Savoie;Auvergne-Rhône-Alpes;France;8252;6502
463307;45.57367;5.752265;530;528;brachypode;Ayn;Savoie;Auvergne-Rhône-Alpes;France;8252;6502
463308;45.57364;5.752286;530;528;brachypode;Ayn;Savoie;Auvergne-Rhône-Alpes;France;8252;6502
463309;45.96825;6.440638;1380;1352;bruant;Le Grand-Bornand;Haute-Savoie;Auvergne-Rhône-Alpes;France;8973;6100
463310;45.96834;6.440917;1380;1331;bruant;Le Grand-Bornand;Haute-Savoie;Auvergne-Rhône-Alpes;France;8973;6100
463311;45.9709;6.443492;1310;1297;bruant;Le Grand-Bornand;Haute-Savoie;Auvergne-Rhône-Alpes;France;8973;6100
463312;45.97105;6.443288;1310;1365;bruant;Le Grand-Bornand;Haute-Savoie;Auvergne-Rhône-Alpes;France;8973;6100
463313;45.83138;5.761535;243;232;bugrane;Ceyzérieu;Ain;Auvergne-Rhône-Alpes;France;8681;6263
463314;45.83441;5.74615;240;231;bugrane;Ceyzérieu;Ain;Auvergne-Rhône-Alpes;France;8681;6263
463315;45.83086;5.74764;239;231;bugrane;Ceyzérieu;Ain;Auvergne-Rhône-Alpes;France;8681;6263
463316;42.494427;2.35454;1000;1020;Py_endorneu;Py;Pyrénées-Orientales;Occitanie;France;1927;9755
463317;42.494217;2.354529;975;1020;Py_endorneu;Py;Pyrénées-Orientales;Occitanie;France;1927;9755
463318;42.4951;2.351707;1000;1053;Py_endorneu;Py;Pyrénées-Orientales;Occitanie;France;1927;9755
463320;42.494476;2.354829;975;1020;Py_endorneu;Py;Pyrénées-Orientales;Occitanie;France;1927;9755
463321;42.49502;2.351777;985;1053;Py_endorneu;Py;Pyrénées-Orientales;Occitanie;France;1927;9755
463322;42.49499;2.352281;985;1053;Py_endorneu;Py;Pyrénées-Orientales;Occitanie;France;1927;9755
463323;42.494328;2.355012;980;1020;Py_endorneu;Py;Pyrénées-Orientales;Occitanie;France;1927;9755
463324;42.49434;2.354569;975;1020;Py_endorneu;Py;Pyrénées-Orientales;Occitanie;France;1927;9755
463325;42.49415;2.354856;980;1020;Py_endorneu;Py;Pyrénées-Orientales;Occitanie;France;1927;9755
463326;42.494347;2.354982;980;1020;Py_endorneu;Py;Pyrénées-Orientales;Occitanie;France;1927;9755
463327;42.49994;2.35334;1060;1061;Py_solana;Py;Pyrénées-Orientales;Occitanie;France;1927;9755
463328;42.50057;2.353654;1060;1061;Py_solana;Py;Pyrénées-Orientales;Occitanie;France;1927;9755
463329;42.50081;2.354032;1070;1081;Py_solana;Py;Pyrénées-Orientales;Occitanie;France;1927;9755
463330;42.4969;2.352898;1010;1016;Py_solana;Py;Pyrénées-Orientales;Occitanie;France;1927;9755
463331;42.49688;2.352946;1010;1016;Py_solana;Py;Pyrénées-Orientales;Occitanie;France;1927;9755
463332;42.49682;2.352965;1005;1016;Py_solana;Py;Pyrénées-Orientales;Occitanie;France;1927;9755
463333;42.50077;2.353866;1070;1081;Py_solana;Py;Pyrénées-Orientales;Occitanie;France;1927;9755
463334;42.485764;2.323147;1450;1507;Campelles;Py;Pyrénées-Orientales;Occitanie;France;1926;9754
463335;42.485374;2.323139;1450;1507;Campelles;Py;Pyrénées-Orientales;Occitanie;France;1926;9754
463336;42.48635;2.323187;1460;1507;Campelles;Py;Pyrénées-Orientales;Occitanie;France;1926;9754
463337;42.487076;2.322042;1465;1528;Campelles;Py;Pyrénées-Orientales;Occitanie;France;1926;9754
463338;42.487488;2.321441;1470;1528;Campelles;Py;Pyrénées-Orientales;Occitanie;France;1926;9754
463339;42.485687;2.323182;1450;1507;Campelles;Py;Pyrénées-Orientales;Occitanie;France;1926;9754
463340;42.485508;2.323233;1450;1507;Campelles;Py;Pyrénées-Orientales;Occitanie;France;1926;9754
463341;42.48542;2.322965;1455;1507;Campelles;Py;Pyrénées-Orientales;Occitanie;France;1926;9754
463342;42.489174;2.326636;1420;1418;Campelles;Py;Pyrénées-Orientales;Occitanie;France;1926;9754
463344;42.488373;2.31943;1540;1577;Campelles;Py;Pyrénées-Orientales;Occitanie;France;1926;9754
463345;42.48676;2.323088;1465;1507;Campelles;Py;Pyrénées-Orientales;Occitanie;France;1926;9754
463346;42.48725;2.32179;1470;1528;Campelles;Py;Pyrénées-Orientales;Occitanie;France;1926;9754
463347;42.48678;2.3222;1495;1507;Campelles;Py;Pyrénées-Orientales;Occitanie;France;1926;9754
463348;42.48093;2.314791;1770;1765;Mantet_col;Py;Pyrénées-Orientales;Occitanie;France;1926;9754
463349;42.48089;2.314845;1775;1765;Mantet_col;Py;Pyrénées-Orientales;Occitanie;France;1926;9754
463350;42.48083;2.314961;1770;1765;Mantet_col;Py;Pyrénées-Orientales;Occitanie;France;1926;9754
463351;42.48071;2.315178;1770;1765;Mantet_col;Py;Pyrénées-Orientales;Occitanie;France;1926;9754
463352;42.48068;2.315258;1770;1765;Mantet_col;Py;Pyrénées-Orientales;Occitanie;France;1926;9754
463353;42.480595;2.315288;1775;1765;Mantet_col;Py;Pyrénées-Orientales;Occitanie;France;1926;9754
463354;42.48058;2.31532;1775;1765;Mantet_col;Py;Pyrénées-Orientales;Occitanie;France;1926;9754
463355;42.48043;2.315562;1775;1748;Mantet_col;Py;Pyrénées-Orientales;Occitanie;France;1926;9754
463356;45.37358;5.688407;410;404;butome;Saint-Joseph-de-Rivière;Isère;Auvergne-Rhône-Alpes;France;7822;6746
463357;45.37405;5.688176;410;404;butome;Saint-Joseph-de-Rivière;Isère;Auvergne-Rhône-Alpes;France;7822;6746
463358;45.37594;5.690306;410;404;butome;Saint-Joseph-de-Rivière;Isère;Auvergne-Rhône-Alpes;France;7822;6746
463359;42.52693;2.120807;1677;1666;Llagonne;La Llagonne;Pyrénées-Orientales;Occitanie;France;1924;9752
463360;42.52693;2.120796;1676;1666;Llagonne;La Llagonne;Pyrénées-Orientales;Occitanie;France;1924;9752
463361;42.41468;1.982431;1275;1240;cameline;Osséja;Pyrénées-Orientales;Occitanie;France;1780;9777
463362;42.41218;1.981112;1240;1219;cameline;Osséja;Pyrénées-Orientales;Occitanie;France;1780;9777
463363;42.412506;1.984716;1265;1229;cameline;Osséja;Pyrénées-Orientales;Occitanie;France;1780;9777
463364;42.41296;1.988529;1300;1298;cameline;Osséja;Pyrénées-Orientales;Occitanie;France;1780;9777
463365;42.41286;1.985779;1285;1283;cameline;Osséja;Pyrénées-Orientales;Occitanie;France;1780;9777
463366;42.41319;1.986067;1285;1283;cameline;Osséja;Pyrénées-Orientales;Occitanie;France;1780;9777
463367;42.41321;1.97841;1240;1227;cameline;Osséja;Pyrénées-Orientales;Occitanie;France;1780;9777
463368;42.41285;1.985972;1285;1283;cameline;Osséja;Pyrénées-Orientales;Occitanie;France;1780;9777
463369;42.41319;1.985607;1285;1259;cameline;Osséja;Pyrénées-Orientales;Occitanie;France;1780;9777
463370;42.41404;1.986459;1295;1283;cameline;Osséja;Pyrénées-Orientales;Occitanie;France;1780;9777
463371;45.15243;5.762591;260;311;canneberge;Poisat;Isère;Auvergne-Rhône-Alpes;France;7394;6995
463372;45.15261;5.763015;260;311;canneberge;Poisat;Isère;Auvergne-Rhône-Alpes;France;7394;6995
463373;45.15252;5.757839;220;241;canneberge;Eybens;Isère;Auvergne-Rhône-Alpes;France;7394;6995
463374;45.15241;5.757935;220;275;canneberge;Eybens;Isère;Auvergne-Rhône-Alpes;France;7394;6995
463375;45.15212;5.75749;220;275;canneberge;Eybens;Isère;Auvergne-Rhône-Alpes;France;7394;6995
463376;45.15357;5.759826;220;259;canneberge;Eybens;Isère;Auvergne-Rhône-Alpes;France;7394;6995
463377;45.15367;5.759652;220;259;canneberge;Eybens;Isère;Auvergne-Rhône-Alpes;France;7394;6995
463378;45.154106;5.760345;220;241;canneberge;Eybens;Isère;Auvergne-Rhône-Alpes;France;7394;6995
463379;45.15412;5.759197;220;229;canneberge;Eybens;Isère;Auvergne-Rhône-Alpes;France;7394;6995
463380;45.15373;5.759249;220;252;canneberge;Eybens;Isère;Auvergne-Rhône-Alpes;France;7394;6995
463381;45.15365;5.759011;220;252;canneberge;Eybens;Isère;Auvergne-Rhône-Alpes;France;7394;6995
463382;45.15287;5.758341;220;252;canneberge;Eybens;Isère;Auvergne-Rhône-Alpes;France;7394;6995
463383;45.15285;5.758313;220;252;canneberge;Eybens;Isère;Auvergne-Rhône-Alpes;France;7394;6995
463384;45.15286;5.758295;220;252;canneberge;Eybens;Isère;Auvergne-Rhône-Alpes;France;7394;6995
463385;48.08163;6.886353;660;656;cardon;Gérardmer;Vosges;Grand Est;France;13266;2715
463386;48.08185;6.886078;660;681;cardon;Gérardmer;Vosges;Grand Est;France;13266;2715
463387;48.08186;6.88641;660;681;cardon;Gérardmer;Vosges;Grand Est;France;13266;2715
463388;48.08183;6.886147;660;681;cardon;Gérardmer;Vosges;Grand Est;France;13266;2715
463389;42.46916;2.083658;NA;1605;Caucalis;Eyne;Pyrénées-Orientales;Occitanie;France;1924;9752
463390;42.46756;2.087135;1700;1649;Caucalis;Eyne;Pyrénées-Orientales;Occitanie;France;1924;9752
463391;42.46921;2.084013;1680;1605;Caucalis;Eyne;Pyrénées-Orientales;Occitanie;France;1924;9752
463392;42.46926;2.086009;1700;1613;Caucalis;Eyne;Pyrénées-Orientales;Occitanie;France;1924;9752
463393;42.46654;2.087553;1720;1669;Caucalis;Eyne;Pyrénées-Orientales;Occitanie;France;1924;9752
463394;42.46927;2.084925;1680;1613;Caucalis;Eyne;Pyrénées-Orientales;Occitanie;France;1924;9752
463395;42.468754;2.086373;1700;1613;Caucalis;Eyne;Pyrénées-Orientales;Occitanie;France;1924;9752
463396;42.46755;2.086888;1720;1649;Caucalis;Eyne;Pyrénées-Orientales;Occitanie;France;1924;9752
463397;45.76532;7.674615;1300;NA;cedre;Perriere;Saint-Vincent;Vallée d'Aoste;Italie;NA;NA
463398;45.76539;7.674572;1300;NA;cedre;Perriere;Saint-Vincent;Vallée d'Aoste;Italie;NA;NA
463399;45.76533;7.674658;1300;NA;cedre;Perriere;Saint-Vincent;Vallée d'Aoste;Italie;NA;NA
463400;45.76532;7.674658;1300;NA;cedre;Perriere;Saint-Vincent;Vallée d'Aoste;Italie;NA;NA
463401;45.76617;7.672877;1300;NA;cedre;Perriere;Saint-Vincent;Vallée d'Aoste;Italie;NA;NA
463402;45.76634;7.672791;1300;NA;cedre;Perriere;Saint-Vincent;Vallée d'Aoste;Italie;NA;NA
463403;45.76629;7.67292;1300;NA;cedre;Perriere;Saint-Vincent;Vallée d'Aoste;Italie;NA;NA
463404;45.75321;7.736735;1272;NA;cembro;Brusson;Brusson;Vallée d'Aoste;Italie;NA;NA
463405;45.75324;7.736692;1284;NA;cembro;Brusson;Brusson;Vallée d'Aoste;Italie;NA;NA
463406;45.75327;7.736434;1261;NA;cembro;Brusson;Brusson;Vallée d'Aoste;Italie;NA;NA
463407;45.75333;7.73652;1262;NA;cembro;Brusson;Brusson;Vallée d'Aoste;Italie;NA;NA
463408;45.7533;7.736649;1263;NA;cembro;Brusson;Brusson;Vallée d'Aoste;Italie;NA;NA
463409;45.7531;7.737014;1266;NA;cembro;Brusson;Brusson;Vallée d'Aoste;Italie;NA;NA
463410;45.75309;7.736864;1265;NA;cembro;Brusson;Brusson;Vallée d'Aoste;Italie;NA;NA
463411;45.75316;7.737035;1263;NA;cembro;Brusson;Brusson;Vallée d'Aoste;Italie;NA;NA
463412;46.3386;7.0067;1260;1229;centauree;Leysin;District d'Aigle;Vaud;Suisse;NA;NA
463413;46.33993;7.008537;1255;1252;centauree;Leysin;District d'Aigle;Vaud;Suisse;NA;NA
463414;46.33809;7.001338;1240;1259;centauree;Leysin;District d'Aigle;Vaud;Suisse;NA;NA
463415;46.3383;7.001241;1255;1259;centauree;Leysin;District d'Aigle;Vaud;Suisse;NA;NA
463416;46.33855;7.00411;1255;1253;centauree;Leysin;District d'Aigle;Vaud;Suisse;NA;NA
463417;46.34042;7.00794;1275;1291;centauree;Leysin;District d'Aigle;Vaud;Suisse;NA;NA
463418;46.33954;7.00927;1250;1252;centauree;Leysin;District d'Aigle;Vaud;Suisse;NA;NA
463419;46.33952;7.00797;1265;1252;centauree;Leysin;District d'Aigle;Vaud;Suisse;NA;NA
463420;46.33853;7.00281;1260;1252;centauree;Leysin;District d'Aigle;Vaud;Suisse;NA;NA
463421;46.33851;7.00151;1260;1259;centauree;Leysin;District d'Aigle;Vaud;Suisse;NA;NA
463422;46.33743;7.005254;1222;1198;centauree;Leysin;District d'Aigle;Vaud;Suisse;NA;NA
463423;46.34231;7.01307;1270;1269;centauree;Leysin;District d'Aigle;Vaud;Suisse;NA;NA
463424;46.33836;7.002915;1250;1252;centauree;Leysin;District d'Aigle;Vaud;Suisse;NA;NA
463425;46.33952;7.009159;1250;1252;centauree;Leysin;District d'Aigle;Vaud;Suisse;NA;NA
463426;46.33979;7.007485;1260;1267;centauree;Leysin;District d'Aigle;Vaud;Suisse;NA;NA
463427;45.284794;6.31098;1250;1233;cepe;Jarrier;Savoie;Auvergne-Rhône-Alpes;France;7685;6835
463428;45.28476;6.311216;1250;1233;cepe;Jarrier;Savoie;Auvergne-Rhône-Alpes;France;7685;6835
463429;45.28485;6.311173;1250;1233;cepe;Jarrier;Savoie;Auvergne-Rhône-Alpes;France;7685;6835
463430;45.2847;6.311259;1250;1233;cepe;Jarrier;Savoie;Auvergne-Rhône-Alpes;France;7685;6835
463431;45.284794;6.311302;1250;1233;cepe;Jarrier;Savoie;Auvergne-Rhône-Alpes;France;7685;6835
463432;45.28485;6.311001;1250;1233;cepe;Jarrier;Savoie;Auvergne-Rhône-Alpes;France;7685;6835
463433;45.28482;6.310958;1250;1233;cepe;Jarrier;Savoie;Auvergne-Rhône-Alpes;France;7685;6835
463434;45.28473;6.311001;1250;1233;cepe;Jarrier;Savoie;Auvergne-Rhône-Alpes;France;7685;6835
463435;45.1668;6.428607;1400;1402;cerf;Valloire;Savoie;Auvergne-Rhône-Alpes;France;7401;7002
463436;45.16677;6.429508;1400;1402;cerf;Valloire;Savoie;Auvergne-Rhône-Alpes;France;7401;7002
463437;42.46346;2.289088;1806;1811;Jaca_de_alemany;Mantet;Pyrénées-Orientales;Occitanie;France;1926;9754
463438;42.46352;2.288897;1812;1811;Jaca_de_alemany;Mantet;Pyrénées-Orientales;Occitanie;France;1926;9754
463439;42.45357;2.279461;1987;2026;Font_de_les_soques;Mantet;Pyrénées-Orientales;Occitanie;France;NA;NA
463440;42.453266;2.278893;1996;2026;Font_de_les_soques;Mantet;Pyrénées-Orientales;Occitanie;France;NA;NA
463441;42.45329;2.278555;2002;2026;Font_de_les_soques;Mantet;Pyrénées-Orientales;Occitanie;France;NA;NA
463442;42.45593;2.279794;1975;1974;Font_de_les_soques;Mantet;Pyrénées-Orientales;Occitanie;France;NA;NA
463443;42.47648;2.305892;1540;1541;Mantet_village;Mantet;Pyrénées-Orientales;Occitanie;France;1926;9754
463444;42.47653;2.305385;1525;1541;Mantet_village;Mantet;Pyrénées-Orientales;Occitanie;France;1926;9754
463445;42.47651;2.304822;1530;1541;Mantet_village;Mantet;Pyrénées-Orientales;Occitanie;France;1926;9754
463446;42.47657;2.306249;1545;1541;Mantet_village;Mantet;Pyrénées-Orientales;Occitanie;France;1926;9754
463447;42.47642;2.305844;1545;1541;Mantet_village;Mantet;Pyrénées-Orientales;Occitanie;France;1926;9754
463448;42.4764;2.303446;1495;1487;Mantet_village;Mantet;Pyrénées-Orientales;Occitanie;France;1926;9754
463449;42.47684;2.306184;1520;1541;Mantet_village;Mantet;Pyrénées-Orientales;Occitanie;France;1926;9754
463450;42.47725;2.307582;1555;1581;Mantet_village;Mantet;Pyrénées-Orientales;Occitanie;France;1926;9754
463451;42.47662;2.306034;1540;1541;Mantet_village;Mantet;Pyrénées-Orientales;Occitanie;France;1926;9754
463452;42.47653;2.305621;1535;1541;Mantet_village;Mantet;Pyrénées-Orientales;Occitanie;France;1926;9754
463453;42.47415;2.301053;1510;1507;Farga_de_mantet;Mantet;Pyrénées-Orientales;Occitanie;France;1926;9754
463454;42.47328;2.299532;1532;1507;Farga_de_mantet;Mantet;Pyrénées-Orientales;Occitanie;France;1926;9754
463455;42.47333;2.297824;1566;1594;Farga_de_mantet;Mantet;Pyrénées-Orientales;Occitanie;France;1926;9754
463456;45.64974;7.069358;1600;NA;chanvre;Planté;Valgrisenche;Vallée d'Aoste;Italie;NA;NA
463457;45.64968;7.069616;1600;NA;chanvre;Planté;Valgrisenche;Vallée d'Aoste;Italie;NA;NA
463458;45.64944;7.069787;1600;NA;chanvre;Planté;Valgrisenche;Vallée d'Aoste;Italie;NA;NA
463459;45.64959;7.069873;1600;NA;chanvre;Planté;Valgrisenche;Vallée d'Aoste;Italie;NA;NA
463460;45.6498;7.070088;1600;NA;chanvre;Planté;Valgrisenche;Vallée d'Aoste;Italie;NA;NA
463461;45.60422;6.776225;1020;1093;Annecy le vieux;Bourg-Saint-Maurice;Savoie;Auvergne-Rhône-Alpes;France;8262;6512
463462;45.60729;6.778119;1027;966;Annecy le vieux;Bourg-Saint-Maurice;Savoie;Auvergne-Rhône-Alpes;France;8405;6432
463463;45.49756;6.932367;1800;1734;Chevril - PNV;Tignes;Savoie;Auvergne-Rhône-Alpes;France;8120;6593
463464;45.4987;6.932008;1790;1734;Chevril - PNV;Tignes;Savoie;Auvergne-Rhône-Alpes;France;8120;6593
463465;45.49782;6.932947;1820;1850;Chevril - PNV;Tignes;Savoie;Auvergne-Rhône-Alpes;France;8120;6593
463466;45.497326;6.933709;1820;1850;Chevril - PNV;Tignes;Savoie;Auvergne-Rhône-Alpes;France;8120;6593
463467;45.497845;6.934406;1840;1850;Chevril - PNV;Tignes;Savoie;Auvergne-Rhône-Alpes;France;8120;6593
463468;45.49779;6.932901;1820;1850;Chevril - PNV;Tignes;Savoie;Auvergne-Rhône-Alpes;France;8120;6593
463469;45.497814;6.932813;1820;1850;Chevril - PNV;Tignes;Savoie;Auvergne-Rhône-Alpes;France;8120;6593
463470;46.06748;5.594658;850;877;chicoree;Brénod;Ain;Auvergne-Rhône-Alpes;France;9108;6002
463471;46.06791;5.594873;850;877;chicoree;Brénod;Ain;Auvergne-Rhône-Alpes;France;9108;6002
463472;46.07069;5.594294;884;877;chicoree;Brénod;Ain;Auvergne-Rhône-Alpes;France;9108;6002
463473;46.070526;5.594358;884;877;chicoree;Brénod;Ain;Auvergne-Rhône-Alpes;France;9108;6002
463474;45.93261;6.76561;820;822;chocard;Servoz;Haute-Savoie;Auvergne-Rhône-Alpes;France;8976;6103
463475;45.9326;6.765543;820;822;chocard;Servoz;Haute-Savoie;Auvergne-Rhône-Alpes;France;8976;6103
463476;45.93255;6.765406;820;822;chocard;Servoz;Haute-Savoie;Auvergne-Rhône-Alpes;France;8976;6103
463477;45.927776;6.873056;1037;1037;cincle;Chamonix-Mont-Blanc;Haute-Savoie;Auvergne-Rhône-Alpes;France;8977;6104
463478;45.92742;6.873407;1037;1038;cincle;Chamonix-Mont-Blanc;Haute-Savoie;Auvergne-Rhône-Alpes;France;8977;6104
463479;45.925835;6.873056;1037;1037;cincle;Chamonix-Mont-Blanc;Haute-Savoie;Auvergne-Rhône-Alpes;France;8977;6104
463480;45.9256;6.873362;1037;1036;cincle;Chamonix-Mont-Blanc;Haute-Savoie;Auvergne-Rhône-Alpes;France;8977;6104
463481;45.927483;6.873504;1040;1038;cincle;Chamonix-Mont-Blanc;Haute-Savoie;Auvergne-Rhône-Alpes;France;8977;6104
463482;45.61224;4.612187;565;581;citron;Chabanière;Rhône;Auvergne-Rhône-Alpes;France;8241;6491
463483;45.61198;4.612036;565;581;citron;Chabanière;Rhône;Auvergne-Rhône-Alpes;France;8241;6491
463484;45.61177;4.614939;560;559;citron;Chabanière;Rhône;Auvergne-Rhône-Alpes;France;8241;6491
463485;45.61166;4.614375;560;559;citron;Chabanière;Rhône;Auvergne-Rhône-Alpes;France;8241;6491
463486;45.61147;4.614086;560;581;citron;Chabanière;Rhône;Auvergne-Rhône-Alpes;France;8241;6491
463487;45.61216;4.613721;565;581;citron;Chabanière;Rhône;Auvergne-Rhône-Alpes;France;8241;6491
463488;45.61261;4.612412;565;632;citron;Chabanière;Rhône;Auvergne-Rhône-Alpes;France;8241;6491
463489;45.76258;7.829153;1500;NA;clementine;Gressoney-Saint-Jean;Gressoney-Saint-Jean;Vallée d'Aoste;Italie;NA;NA
463490;45.76276;7.829432;1500;NA;clementine;Gressoney-Saint-Jean;Gressoney-Saint-Jean;Vallée d'Aoste;Italie;NA;NA
463491;44.31974;5.921115;572;570;cleome;Thèze;Alpes-de-Haute-Provence;Provence-Alpes-Côte d'Azur;France;5680;7977
463492;44.31985;5.921105;572;570;cleome;Thèze;Alpes-de-Haute-Provence;Provence-Alpes-Côte d'Azur;France;5680;7977
463493;44.312786;5.929441;530;523;cleome;Thèze;Alpes-de-Haute-Provence;Provence-Alpes-Côte d'Azur;France;5680;7977
463494;44.31273;5.929334;530;523;cleome;Thèze;Alpes-de-Haute-Provence;Provence-Alpes-Côte d'Azur;France;5680;7977
463495;44.31277;5.929457;530;523;cleome;Thèze;Alpes-de-Haute-Provence;Provence-Alpes-Côte d'Azur;France;5680;7977
463496;42.50923;2.124136;1585;1525;cochevis;La Cabanasse;Pyrénées-Orientales;Occitanie;France;1924;9752
463497;42.50916;2.124251;1566;1525;cochevis;La Cabanasse;Pyrénées-Orientales;Occitanie;France;1924;9752
463498;42.50904;2.12431;1567;1525;cochevis;La Cabanasse;Pyrénées-Orientales;Occitanie;France;1924;9752
463499;42.50917;2.124257;1568;1525;cochevis;La Cabanasse;Pyrénées-Orientales;Occitanie;France;1924;9752
463500;42.50939;2.12357;1581;1525;cochevis;Mont-Louis;Pyrénées-Orientales;Occitanie;France;1924;9752
463501;42.509426;2.123398;1532;1525;cochevis;Mont-Louis;Pyrénées-Orientales;Occitanie;France;1924;9752
463502;42.50974;2.122336;1630;1576;cochevis;Mont-Louis;Pyrénées-Orientales;Occitanie;France;1924;9752
463503;42.50927;2.123331;1608;1525;cochevis;Mont-Louis;Pyrénées-Orientales;Occitanie;France;1924;9752
463504;42.50923;2.123581;1584;1525;cochevis;Mont-Louis;Pyrénées-Orientales;Occitanie;France;1924;9752
463505;42.51014;2.121574;1596;1576;cochevis;Mont-Louis;Pyrénées-Orientales;Occitanie;France;1924;9752
463506;42.51018;2.121505;1598;1576;cochevis;Mont-Louis;Pyrénées-Orientales;Occitanie;France;1924;9752
463507;42.50994;2.121623;1584;1576;cochevis;Mont-Louis;Pyrénées-Orientales;Occitanie;France;1924;9752
463508;45.73002;7.452549;630;NA;concombre;Saint-Marcel;Saint-Marcel;Vallée d'Aoste;Italie;NA;NA
463509;45.73001;7.45256;633;NA;concombre;Saint-Marcel;Saint-Marcel;Vallée d'Aoste;Italie;NA;NA
463510;45.72998;7.452469;630;NA;concombre;Saint-Marcel;Saint-Marcel;Vallée d'Aoste;Italie;NA;NA
463511;45.72992;7.452292;630;NA;concombre;Saint-Marcel;Saint-Marcel;Vallée d'Aoste;Italie;NA;NA
